TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceLastTransaction,TransactionType,Location,Channel,CustomerOccupation,Target,cluster
543322.6375,1506.0,52210.0,5.0,8982528.0946,-164836.0,Debit,Baltimore,Online,Student,5,5
291320.06700000004,3180.0,30460.0,5.0,32686084.238799997,-173936.0,Debit,Chicago,ATM,Retired,3,3
841588.6815,2312.0,29880.0,5.0,133807302.73859997,-135716.0,Debit,San Jose,Online,Engineer,7,7
1133215.5045,4916.000000000001,26980.0,5.0,47971637.054,-180852.0,Debit,Milwaukee,ATM,,3,3
122307.759,3924.0,9000.0,5.0,64511596.58599998,,Debit,Chicago,Online,Retired,3,3
147790.087,3676.0,38290.0,5.0,11913840.9442,-162652.0,Credit,Miami,Online,,7,7
961631.9375,2932.0,60330.0,5.0,131240321.25159998,-161196.0,Debit,Phoenix,Branch,Engineer,0,0
1761139.9785,3986.0000000000005,21760.0,9.0,47206526.315799996,-157920.0,Debit,Kansas City,ATM,Retired,6,6
17173.9675,4730.000000000001,29590.0,5.0,49090962.971599996,-145180.0,Debit,Oklahoma City,Online,Retired,3,3
333112.62000000005,1320.0,46410.0,5.0,6269754.5556,-125160.0,Debit,Austin,Online,Student,5,5
286676.45000000007,3304.0,35680.0,5.0,15400800.032799998,-201599.99999999997,Debit,Chicago,ATM,Retired,3,3
744917.0185,3304.0,68740.0,5.0,144668810.61259997,-117516.0,Credit,Columbus,Branch,Doctor,1,1
929299.3150000001,3800.0,66710.0,13.0,117679577.67199999,-140448.0,Credit,Boston,Online,Retired,4,4
241852.11400000003,4048.0000000000005,48440.0,5.0,89880752.54059997,-184128.0,Credit,Charlotte,Branch,Retired,3,3
99857.214,3118.0,9000.0,5.0,125502065.09879999,-170296.0,Credit,Colorado Springs,Branch,Doctor,1,1
747776.105,3862.0,62650.0,5.0,105999105.26099998,-220891.99999999997,Credit,Austin,Branch,Doctor,3,3
309126.99500000005,1196.0,30170.0,,3557427.3187999995,-209607.99999999997,Credit,Miami,ATM,Student,5,5
594402.4245,4172.000000000001,39740.0,5.0,65132551.713599995,-199415.99999999997,Credit,San Antonio,Online,Retired,3,3
1609090.3045,2560.0,79180.0,5.0,,-181580.0,Debit,Phoenix,ATM,Doctor,0,0
388663.3275000001,1320.0,9870.0,9.0,10439556.0102,-130256.0,Debit,Dallas,ATM,Student,5,5
1389593.0529999998,2560.0,38870.0,5.0,162495459.3872,-232539.99999999997,Debit,Fort Worth,Branch,Doctor,1,1
239818.133,1506.0,22630.0,5.0,9550968.33,-227079.99999999997,Debit,Washington,ATM,Student,5,5
935094.242,3242.0,47570.0,5.0,114669418.10039999,-139720.0,Debit,Kansas City,Branch,Doctor,1,1
1220216.1635,2870.0,22630.0,5.0,197371149.73659998,-125160.0,Credit,Jacksonville,Branch,Doctor,1,1
394611.76250000007,3862.0,41770.0,5.0,53290964.208399996,-175392.0,Debit,Houston,Branch,Retired,3,3
75622.1385,1568.0,38290.0,5.0,13715116.623399999,-125524.0,Debit,Louisville,Branch,Student,5,5
487388.16000000003,2188.0,18280.0,5.0,86114557.04219998,-196867.99999999997,Debit,Nashville,Branch,Doctor,2,2
838153.9400000001,2250.0,61780.0,5.0,67174979.3482,-129528.0,Debit,Houston,Branch,Engineer,0,0
431223.4205,4730.000000000001,18280.0,5.0,112347605.28859998,-231447.99999999997,Debit,Miami,Branch,Retired,3,3
1444299.4665,4048.0000000000005,33360.0,5.0,215559452.06059998,-191771.99999999997,Credit,Dallas,ATM,Doctor,1,1
150629.98500000002,1940.0,11900.0,5.0,208148008.95999998,-229627.99999999997,Credit,San Jose,Branch,Doctor,1,1
95942.76000000001,3304.0,25240.0,5.0,2765240.9137999997,-225987.99999999997,Credit,Jacksonville,ATM,Doctor,3,3
254094.377,1134.0,47570.0,5.0,10806416.418599999,-171388.0,Debit,Denver,ATM,Student,5,5
22393.2395,4730.000000000001,30460.0,,110960200.51619999,-130620.0,Debit,Fort Worth,Branch,Retired,7,7
159571.826,3800.0,51340.0,5.0,45610252.1138,-163016.0,Debit,Los Angeles,ATM,Retired,3,3
285947.28700000007,2870.0,51050.0,5.0,139539756.96279997,-157192.0,Credit,Fort Worth,Branch,Engineer,1,1
142513.2495,3676.0,42930.0,5.0,203761007.1014,-175392.0,Credit,Memphis,Online,Doctor,1,1
1682006.6045000001,3862.0,34230.0,5.0,55693111.4162,-153552.0,Credit,Portland,ATM,Retired,6,6
1181205.9430000002,2622.0,38580.0,5.0,213377183.06999996,-148456.0,Debit,Jacksonville,ATM,Doctor,1,1
1233878.3754999998,2250.0,15090.0,5.0,42877246.208399996,-168476.0,Credit,Jacksonville,Online,Engineer,6,6
15255.1175,4916.000000000001,18860.0,5.0,83773999.53799999,-242731.99999999997,Debit,Phoenix,ATM,Retired,3,3
519855.102,4792.000000000001,41480.0,5.0,68052707.00819999,-205603.99999999997,Credit,Louisville,Branch,Retired,3,3
958427.458,1506.0,38580.0,5.0,18486235.9088,-239819.99999999997,Debit,Charlotte,ATM,Student,5,5
1614712.535,1568.0,83240.0,5.0,5241325.5194,-194319.99999999997,Credit,Atlanta,Branch,Student,0,0
266375.01700000005,4792.000000000001,15380.0,5.0,46121268.13279999,-140812.0,Debit,Fort Worth,Online,Retired,7,7
444137.2810000001,3738.0,24080.0,5.0,70028486.84759998,-188131.99999999997,Credit,Miami,Branch,Engineer,2,2
560457.968,4482.000000000001,9290.0,5.0,118277325.08519998,-113876.0,Debit,Columbus,ATM,Retired,7,7
122768.283,3366.0,74830.0,5.0,118331476.41879998,-135716.0,Debit,Baltimore,Online,Doctor,0,0
451332.9685000001,4172.000000000001,21470.0,5.0,88466272.10139997,-140812.0,Debit,Boston,Branch,Doctor,7,7
387089.8705,3552.0,22630.0,5.0,98940984.73539999,-155736.0,Debit,Baltimore,Online,Engineer,7,7
309529.95350000006,1754.0,3780.0000000000005,5.0,18873774.985799998,-153552.0,Debit,Nashville,ATM,Student,5,5
35326.2885,3304.0,48730.0,5.0,123291679.0696,-124068.0,Debit,Atlanta,Branch,Doctor,7,7
905217.7475,2126.0,11900.0,5.0,192631569.14,-188859.99999999997,Credit,San Jose,Branch,Doctor,1,1
556505.137,3428.0,71350.0,5.0,70615671.77539998,-148456.0,Debit,Milwaukee,Branch,Engineer,0,0
92201.0025,1692.0,11030.0,5.0,79367062.84779999,-195775.99999999997,Debit,New York,Branch,Engineer,2,2
689673.327,3428.0,8710.0,5.0,26264241.882999998,-191771.99999999997,Debit,Baltimore,Branch,Doctor,2,2
63149.61349999999,1196.0,73960.0,5.0,6356932.252,-200871.99999999997,Debit,Fort Worth,Online,Student,0,0
7291.89,4172.000000000001,40610.0,5.0,93506214.07859999,-165928.0,,Denver,Branch,Retired,3,3
61038.8785,3180.0,43220.0,5.0,20925723.733999997,-211063.99999999997,Debit,Fort Worth,Online,Retired,3,3
422531.03,1754.0,29590.0,5.0,15994828.261,-153552.0,Debit,Boston,Online,Student,5,5
913430.4254999999,4792.000000000001,28720.0,5.0,88640776.26159999,-157192.0,Credit,Houston,Branch,Retired,3,3
272304.26350000006,1444.0,14220.0,5.0,11782033.0278,-239091.99999999997,Debit,Miami,Branch,Student,5,5
183883.6555,1692.0,26400.0,5.0,25683305.186,-124068.0,Debit,Washington,Online,Student,5,5
98149.4375,2870.0,57720.0,5.0,133775466.51499999,-224167.99999999997,Credit,Los Angeles,Branch,Engineer,2,2
2287653.23,3738.0,29880.0,21.0,116282800.55339998,-116788.0,Credit,Jacksonville,,Retired,4,4
97381.8975,3862.0,53660.0,5.0,123052609.85779998,-163744.0,Debit,Boston,ATM,Doctor,1,1
355121.82950000005,1382.0,46120.0,5.0,9467956.1208,-117516.0,Debit,Colorado Springs,Branch,Student,5,5
563259.4890000001,2498.0,13060.0,5.0,34069323.524,-240183.99999999997,Debit,Sacramento,Online,Engineer,2,2
44862.973,2002.0,,5.0,148298735.17259997,-148456.0,Debit,Memphis,Branch,Engineer,7,7
547371.411,1754.0,26980.0,5.0,2495228.0827999995,-134988.0,Debit,Atlanta,ATM,Student,5,5
248452.958,1940.0,51920.0,5.0,112791080.90799998,-232539.99999999997,Debit,Seattle,ATM,Engineer,2,2
1425763.3755,3118.0,50470.0,5.0,61164032.55119999,-170296.0,Debit,New York,ATM,Engineer,6,6
571548.921,1754.0,27850.0,5.0,24995107.1936,-232539.99999999997,Credit,Milwaukee,ATM,Student,5,5
445019.952,4110.000000000001,3490.0000000000005,5.0,85021860.48919998,-176484.0,Debit,Indianapolis,ATM,Doctor,7,7
567634.467,2932.0,13350.0,5.0,87739097.05019999,-119336.0,Credit,Chicago,Branch,Engineer,7,7
581143.171,3428.0,79760.0,5.0,77942912.52759998,-179032.0,,Los Angeles,Online,Doctor,0,0
155580.61800000002,3614.0,16250.0,5.0,115873690.20339999,-150640.0,Debit,Omaha,ATM,Engineer,7,7
1488260.32,4916.000000000001,45830.0,5.0,57999154.88359999,-161196.0,Credit,Mesa,Branch,Retired,3,3
342380.66550000006,1630.0,39450.0,,18074298.9782,-114968.0,Debit,Baltimore,Branch,Student,5,5
406623.76350000006,1258.0,52500.0,5.0,13797831.297799999,-151004.0,Debit,Indianapolis,Online,Student,5,5
33023.6685,1444.0,63520.0,5.0,13599821.888399998,-115332.0,Debit,Omaha,Online,Student,0,0
238359.807,1444.0,49890.0,5.0,144230690.6196,-195411.99999999997,Debit,Charlotte,ATM,Student,2,2
73626.5345,3924.0,39160.0,5.0,128639867.09959999,-157192.0,Debit,San Antonio,ATM,Doctor,1,1
517686.8015,3242.0,4940.0,5.0,19222337.003999997,-145544.0,Debit,San Jose,ATM,Engineer,7,7
1161710.427,1320.0,9580.0,5.0,5836841.421599999,-186312.0,Debit,Mesa,ATM,Student,5,5
,3738.0,11610.0,5.0,146940191.2758,-245279.99999999997,Debit,Austin,ATM,Engineer,2,2
56011.491500000004,3614.0,11900.0,5.0,179411354.13899997,-236907.99999999997,Credit,Nashville,Branch,Doctor,1,1
1346457.3050000002,3800.0,18570.0,5.0,98829855.48759998,-180124.0,Credit,Seattle,Online,Retired,6,6
1654701.3690000002,3552.0,20890.0,5.0,147331598.30519998,-193227.99999999997,Debit,Kansas City,Branch,Doctor,6,6
788590.0445000001,1382.0,13060.0,5.0,2252737.2207999993,-148456.0,Debit,Los Angeles,,Student,5,5
70940.1445,2560.0,22920.0,5.0,42412496.8508,-160468.0,Debit,Virginia Beach,Branch,Engineer,7,7
264014.83150000003,1878.0,27560.0,5.0,158878775.12579998,-244915.99999999997,Debit,Nashville,ATM,Doctor,2,2
322578.13350000005,3180.0,3490.0000000000005,5.0,158469069.70619997,-195411.99999999997,Credit,New York,Online,Doctor,1,1
826986.233,1506.0,26980.0,5.0,8468685.495,-142996.0,Debit,Baltimore,Branch,Student,5,5
26614.7095,1506.0,5810.0,5.0,14204858.904199999,-120428.0,Debit,Phoenix,Branch,Student,5,5
1233206.778,4730.000000000001,19150.0,,27242387.538,-193227.99999999997,Debit,Jacksonville,ATM,Retired,3,3
335933.32950000005,1754.0,49020.0,9.0,137976509.12359998,-126980.0,Debit,Las Vegas,Online,Engineer,7,7
581066.417,2250.0,50760.0,5.0,139611462.8496,-134260.0,Debit,Jacksonville,ATM,Engineer,7,7
3161766.159,4172.000000000001,15090.0,5.0,22074803.131599996,-115332.0,Debit,,ATM,Retired,6,6
780607.6285,4110.000000000001,24370.0,5.0,29282881.196399994,-122612.0,Debit,New York,Online,Retired,7,7
491801.515,3304.0,49890.0,5.0,62527783.30699999,-211427.99999999997,Debit,New York,Online,Retired,3,3
155350.356,1196.0,28140.0,5.0,14280879.045599999,-147728.0,Credit,Jacksonville,Online,Student,5,5
183787.71300000002,1382.0,7840.0,5.0,4041218.9036,-216159.99999999997,Debit,Atlanta,Online,Student,5,5
728280.589,2560.0,34230.0,5.0,187026906.11239997,-244915.99999999997,Credit,Indianapolis,Branch,Doctor,1,1
1733086.3915000001,1382.0,18860.0,5.0,128342927.36919998,-177940.0,Debit,El Paso,Online,Student,6,6
272841.54150000005,1134.0,7840.0,17.0,7802356.3104,-185584.0,Debit,Houston,Branch,Student,4,4
1626129.6925000001,1754.0,50760.0,5.0,6282846.0868,-184128.0,Debit,Jacksonville,Branch,Student,6,6
566406.403,4110.000000000001,9000.0,5.0,192825413.06219998,-199051.99999999997,Credit,Dallas,Branch,Doctor,1,1
35422.231,4234.000000000001,61780.0,5.0,94937505.23399998,-128072.0,Debit,Charlotte,Branch,Retired,7,7
1157508.1455,1754.0,13930.0,5.0,1755259.0351999998,-160104.0,Debit,Detroit,Branch,Student,5,5
104577.585,3552.0,42640.0,5.0,25516983.2328,-127344.0,Credit,Philadelphia,Branch,Retired,7,7
795881.6745,1816.0,79470.0,5.0,83307018.66939999,-112784.0,Debit,San Francisco,Online,Doctor,0,0
1700465.9415000002,3800.0,20020.0,5.0,117589424.62759998,-161196.0,Debit,Colorado Springs,Branch,Retired,6,6
844351.8254999999,3056.0,25530.0,5.0,22172989.615599997,-124796.0,Debit,San Jose,Online,Engineer,7,7
,3490.0,82660.0,5.0,22801978.1828,-216159.99999999997,Debit,Nashville,ATM,Retired,0,0
146581.2115,1134.0,63520.0,5.0,88903499.48999998,-241275.99999999997,Debit,Denver,Branch,Student,0,0
1143462.1635,1196.0,46990.0,5.0,24900193.5924,-165200.0,Credit,San Antonio,ATM,Student,5,5
11570.925500000001,4730.000000000001,20310.0,5.0,48955287.10279999,-165564.0,Debit,Chicago,Branch,Retired,3,3
478446.3190000001,1630.0,57140.0,5.0,45091053.88779999,-163380.0,Debit,Charlotte,ATM,Engineer,0,0
808833.912,1258.0,19440.0,5.0,5502412.3064,-163380.0,Debit,San Jose,Branch,Student,5,5
364140.4245000001,3614.0,6970.0,5.0,97745638.67639998,-224895.99999999997,Debit,Raleigh,Branch,Engineer,2,2
140440.8915,4730.000000000001,61780.0,5.0,33695619.8152,-140084.0,Debit,Atlanta,Branch,Retired,3,3
360993.51050000003,4668.000000000001,57430.0,5.0,74828169.47379999,-190315.99999999997,Credit,Jacksonville,Online,Retired,3,3
58563.562,3862.0,35390.0,5.0,183396684.01759997,-195411.99999999997,Debit,Jacksonville,Branch,Doctor,1,1
2371104.0165000004,1258.0,34230.0,5.0,6252051.234999999,-193591.99999999997,Credit,San Jose,Branch,Student,6,6
2224695.7615,2560.0,43510.0,5.0,96691919.18219998,-142268.0,Debit,Oklahoma City,Online,Doctor,6,6
326665.28400000004,3862.0,38580.0,5.0,76957328.50259998,-189223.99999999997,Debit,San Francisco,Branch,Retired,3,3
108645.547,3366.0,35100.0,5.0,133609590.864,-224895.99999999997,Debit,Austin,Branch,Doctor,1,1
101967.94900000001,2126.0,20310.0,5.0,117749498.34999998,-205603.99999999997,Debit,Las Vegas,ATM,Doctor,2,2
1126806.5455,1692.0,41770.0,5.0,7450967.711599999,-168840.0,Debit,Omaha,Online,Student,5,5
,2684.0,21760.0,5.0,205067036.10599998,-243823.99999999997,Debit,Phoenix,Branch,Doctor,1,1
40814.1995,3862.0,33070.0,5.0,109980715.95459998,-171388.0,Credit,Indianapolis,Online,Retired,3,3
2681765.8315,1630.0,41770.0,5.0,16882077.034599997,-130620.0,Credit,Austin,ATM,Student,6,6
145871.237,2126.0,54820.0,5.0,219661266.81339997,-175756.0,Credit,Albuquerque,Online,Doctor,1,1
326569.34150000004,1692.0,45250.0,21.0,,-177576.0,Credit,Los Angeles,Branch,Student,4,4
298400.62350000005,4234.000000000001,4360.0,5.0,79742254.23059998,-161196.0,Debit,Raleigh,ATM,Doctor,7,7
259332.83750000005,4482.000000000001,14510.0,5.0,87447661.7136,-217251.99999999997,Debit,Colorado Springs,Online,Retired,3,3
75756.458,3490.0,11030.0,5.0,87616810.24739999,-192863.99999999997,Debit,Omaha,ATM,Retired,3,3
866706.4280000001,2064.0,4360.0,5.0,65183132.62959999,-206695.99999999997,Debit,Houston,Online,Engineer,2,2
36669.4835,,46410.0,5.0,126131946.27039997,-151004.0,Credit,Colorado Springs,Online,Engineer,7,7
681192.01,1630.0,9580.0,5.0,2759290.2177999998,-158284.0,Credit,Fort Worth,Online,Student,5,5
820673.2165,2684.0,68450.0,5.0,36352010.5096,-214339.99999999997,Debit,Raleigh,ATM,Engineer,0,0
489038.37100000004,1444.0,29590.0,5.0,10412331.576,-236543.99999999997,Debit,Boston,Branch,Student,5,5
37379.458,1692.0,33070.0,5.0,70509749.38659999,,Debit,Dallas,ATM,Engineer,2,2
364907.9645,3056.0,76860.0,5.0,191818555.299,-187767.99999999997,Debit,Baltimore,ATM,Doctor,1,1
175344.773,,51920.0,5.0,35742659.239199996,-212155.99999999997,Debit,Jacksonville,ATM,Retired,3,3
396492.2355,3676.0,37130.0,5.0,113458005.16219997,-121884.0,Credit,Oklahoma City,Online,Retired,7,7
178875.457,3242.0,15090.0,5.0,15094487.956199998,-210699.99999999997,Debit,Charlotte,Online,Retired,3,3
1051491.683,1754.0,49600.0,5.0,20210747.609599996,,Debit,Oklahoma City,ATM,Student,5,5
1230098.241,1444.0,7260.0,5.0,23834572.7062,-120428.0,Debit,Colorado Springs,ATM,Student,5,5
603574.5275,1692.0,5520.0,9.0,16452139.2486,-204147.99999999997,Credit,Dallas,Branch,Student,5,5
1605022.3425,3800.0,18280.0,5.0,25764978.4886,-224895.99999999997,Debit,Virginia Beach,Online,Retired,6,6
2101313.7065,1816.0,15090.0,5.0,129315717.39779997,-207059.99999999997,Debit,San Francisco,ATM,Engineer,6,6
363526.3925,3304.0,17990.0,5.0,187130894.52499998,-216887.99999999997,Credit,Boston,Branch,Doctor,1,1
176227.44400000002,4172.000000000001,23210.0,5.0,25475179.593399998,-178304.0,Credit,Mesa,Branch,Retired,3,3
1169577.712,4854.000000000001,49020.0,5.0,51845986.452199996,-169932.0,Debit,Washington,ATM,Retired,3,3
1648868.065,4854.000000000001,19730.0,5.0,17060449.1472,-168476.0,Credit,Colorado Springs,Branch,Retired,6,6
191904.44850000003,3118.0,18280.0,5.0,95108885.27879998,-180488.0,Debit,Philadelphia,ATM,Doctor,2,2
55224.763000000006,2498.0,14800.0,5.0,10124466.656999998,-166292.0,Credit,Tucson,Online,Doctor,5,5
213146.11800000002,4358.000000000001,24080.0,5.0,104692778.72159998,-196867.99999999997,Debit,Chicago,Online,Doctor,3,3
903701.8559999999,4296.000000000001,35970.0,9.0,193264276.8922,-220891.99999999997,Credit,Indianapolis,Online,Doctor,1,1
100221.7955,1754.0,27850.0,5.0,1562307.7173999997,-153552.0,Credit,San Francisco,Branch,Student,5,5
150860.247,2002.0,15090.0,5.0,20245112.878999997,-168840.0,Debit,Oklahoma City,Branch,Doctor,5,5
91702.1015,1568.0,10740.0,5.0,24545532.110799998,-152096.0,Debit,Denver,Branch,Student,5,5
640838.5945,3242.0,13060.0,5.0,77914944.25639997,-216523.99999999997,Debit,Fresno,Branch,Doctor,2,2
59235.1595,2064.0,85560.0,5.0,213461236.65099996,-175756.0,Debit,Fresno,ATM,Doctor,1,1
1363208.8654999998,4172.000000000001,33360.0,5.0,83689945.95699999,-221619.99999999997,Debit,San Diego,Online,Retired,3,3
422588.5955,2560.0,13930.0,5.0,51146630.9048,-151004.0,Debit,Milwaukee,ATM,Engineer,7,7
52346.488000000005,1816.0,27850.0,5.0,158708733.98759997,-115332.0,Debit,Atlanta,ATM,Doctor,1,1
194801.912,3056.0,28430.0,5.0,30034751.636,-165564.0,Debit,Tucson,ATM,Engineer,7,7
312101.2125,3676.0,42640.0,5.0,141343264.153,-198323.99999999997,Debit,New York,ATM,Engineer,2,2
20186.561999999998,3428.0,8710.0,5.0,36790130.50259999,-173208.0,Debit,Kansas City,ATM,Retired,3,3
519471.33200000005,2374.0,10740.0,5.0,97033191.59779999,-214703.99999999997,Debit,Los Angeles,Branch,Doctor,2,2
388260.36900000006,1258.0,38870.0,5.0,,-242367.99999999997,Debit,New York,Online,Student,5,5
475069.14300000004,2436.0,44090.0,5.0,11585213.7576,-191771.99999999997,Debit,San Antonio,ATM,Engineer,2,2
1316657.5644999999,3800.0,,5.0,33415490.801,-145544.0,Debit,Denver,ATM,Retired,6,6
690114.6625,1568.0,83820.0,5.0,3265991.9821999995,-241639.99999999997,Credit,Jacksonville,Online,Student,0,0
210901.0635,2374.0,26110.0,5.0,191851432.89439997,-201963.99999999997,Debit,Seattle,Branch,Doctor,1,1
413934.58200000005,1878.0,39740.0,5.0,129384745.4714,-142632.0,Credit,Columbus,Branch,Engineer,7,7
941695.086,4110.000000000001,45250.0,5.0,95421148.05139998,,Debit,Columbus,Online,Retired,3,3
430359.938,3986.0000000000005,19730.0,5.0,85801847.96739998,-229263.99999999997,Debit,Chicago,Online,Retired,3,3
1178231.7255,4234.000000000001,14800.0,5.0,,-199415.99999999997,Debit,Dallas,ATM,Retired,3,3
1168176.9515,3428.0,45540.0,5.0,44498959.6358,-134260.0,Debit,Fort Worth,Online,Engineer,7,7
357961.72750000004,2994.0,83530.0,5.0,,-183400.0,Debit,Philadelphia,Branch,Engineer,0,0
1612141.276,1258.0,19730.0,5.0,18399058.212399997,-217251.99999999997,Credit,Colorado Springs,Branch,Student,5,5
390179.21900000004,3738.0,19150.0,5.0,202130218.86259997,-117152.0,Debit,Phoenix,ATM,Doctor,1,1
174385.348,1630.0,82370.0,5.0,105883066.689,-128072.0,Debit,Colorado Springs,ATM,Engineer,0,0
115342.33350000001,3800.0,35390.0,5.0,107646257.91379999,-125524.0,Credit,Albuquerque,Branch,Retired,7,7
755873.652,4482.000000000001,13640.0,5.0,108877605.6836,-196503.99999999997,Debit,Memphis,Branch,Retired,3,3
37206.7615,2684.0,13060.0,5.0,146500286.07399997,-129164.0,Debit,Colorado Springs,ATM,Doctor,7,7
1069586.4385,4978.000000000001,14220.0,5.0,44165423.12499999,-208151.99999999997,Credit,Washington,Online,Retired,3,3
109509.0295,1940.0,28720.0,5.0,138706510.75539997,-159740.0,Credit,Boston,Online,Doctor,1,1
758464.0995,1134.0,48440.0,5.0,26243860.749199998,-166292.0,Credit,Miami,Online,Student,5,5
554643.8525,4668.000000000001,33650.0,5.0,84551904.27259998,-187767.99999999997,Debit,New York,ATM,Retired,3,3
88478.4335,2064.0,67580.0,5.0,77741927.77019998,-214703.99999999997,Debit,San Francisco,Online,Doctor,0,0
643774.4349999999,3924.0,13640.0,5.0,95886641.24599998,-163744.0,Debit,Sacramento,ATM,Retired,7,7
744648.3795,1506.0,19730.0,5.0,4310041.5954,-155736.0,Debit,Seattle,Online,Student,5,5
999452.471,3180.0,19150.0,5.0,136877118.03759998,-217251.99999999997,Credit,Sacramento,Online,Engineer,2,2
1510921.9385,1568.0,11320.0,5.0,4476066.0138,-184128.0,Debit,Memphis,Online,Student,5,5
60827.805,2994.0,35100.0,5.0,11066908.135999998,-190679.99999999997,Credit,Raleigh,ATM,Doctor,3,3
42790.615000000005,1320.0,26110.0,5.0,17857396.108999997,-201963.99999999997,Debit,Philadelphia,ATM,Student,5,5
389757.07200000004,3490.0,52500.0,5.0,23243371.0586,-239455.99999999997,Debit,San Jose,ATM,Retired,3,3
606241.7289999999,3056.0,49890.0,5.0,114844219.79539998,-224895.99999999997,Credit,Raleigh,Branch,Doctor,1,1
368860.7955,3366.0,11320.0,13.0,38838360.065799996,-114240.0,Debit,Albuquerque,Online,Engineer,4,4
2898826.1435000002,4110.000000000001,14800.0,5.0,30646483.184799995,-185584.0,Debit,Oklahoma City,Online,Retired,6,6
499.161,1258.0,50180.0,5.0,27279133.0858,-126980.0,Debit,Oklahoma City,Online,Student,5,5
404436.27450000006,4420.000000000001,46700.0,5.0,80284660.17099997,-191043.99999999997,Debit,Mesa,ATM,Retired,3,3
780300.6124999999,3552.0,31040.0,5.0,193333751.26799998,-132440.0,Debit,Mesa,ATM,Doctor,1,1
811481.9249999999,2498.0,32200.0,5.0,113307750.08819999,-224895.99999999997,Debit,Tucson,ATM,Engineer,2,2
39566.947,2188.0,65260.0,5.0,185971252.64199996,-183400.0,Credit,Philadelphia,ATM,Doctor,1,1
334628.5115,1196.0,10450.0,5.0,16767377.369199997,-242731.99999999997,Debit,San Francisco,ATM,Student,5,5
15082.421,4730.000000000001,26400.0,5.0,53883355.99519999,-140812.0,Credit,Sacramento,Branch,Retired,7,7
,3056.0,12770.0,5.0,77541835.61719999,-244915.99999999997,Debit,Denver,Online,Engineer,2,2
105249.18250000001,3614.0,11610.0,5.0,40575665.763,-155736.0,Credit,San Francisco,Branch,Retired,7,7
392788.85500000004,3056.0,27560.0,21.0,76124826.13219999,-149912.0,Debit,Oklahoma City,Branch,Doctor,4,4
31757.2275,1630.0,46120.0,5.0,90596323.73459998,-153552.0,Debit,Tucson,Branch,Engineer,0,0
175229.642,3614.0,22340.0,5.0,38948894.243999995,-131712.0,Debit,Milwaukee,Branch,Engineer,7,7
375116.24650000007,1940.0,,5.0,178344245.5788,-186675.99999999997,Debit,Memphis,ATM,Doctor,1,1
95213.597,3428.0,32200.0,5.0,57147907.8208,-121884.0,Debit,Portland,ATM,Engineer,7,7
934787.226,1754.0,24370.0,5.0,4778658.9054,-245279.99999999997,Credit,Los Angeles,Branch,Student,5,5
778285.8200000001,2312.0,12770.0,5.0,145118683.23019996,-165928.0,Debit,Tucson,Online,Engineer,2,2
984274.3675,3552.0,41480.0,5.0,142586513.3148,-140812.0,Debit,Columbus,Branch,Engineer,7,7
663807.2289999999,1940.0,47280.0,5.0,113428697.98439999,-143360.0,Debit,Portland,ATM,Doctor,1,1
684185.416,2932.0,15090.0,5.0,36979660.1702,-143360.0,Debit,New York,Online,Engineer,7,7
19783.6035,2250.0,81210.0,5.0,31805083.696,-241275.99999999997,Debit,Louisville,Online,Engineer,0,0
406201.61650000006,1878.0,32200.0,5.0,95402403.35899998,-139356.0,Debit,Atlanta,Branch,Doctor,7,7
425006.34650000004,1444.0,56850.0,5.0,10521675.615,-152824.0,Credit,Oklahoma City,Branch,Student,5,5
533881.8955,2994.0,24080.0,5.0,123485076.68959999,-200871.99999999997,Debit,Fresno,Online,Engineer,2,2
224275.448,2808.0,76280.0,5.0,114808961.92159998,-145180.0,Debit,Memphis,ATM,Doctor,0,0
630860.5745,2436.0,71640.0,5.0,103646795.13219997,-212155.99999999997,Credit,San Diego,Online,Doctor,0,0
148768.7005,3366.0,15960.0,5.0,76743252.21399999,-171024.0,Debit,Louisville,Branch,Retired,7,7
809256.059,4172.000000000001,29880.0,5.0,178984242.93359998,-183764.0,Debit,San Jose,Online,Doctor,1,1
601924.3165,4544.000000000001,44090.0,5.0,105530934.2532,-220891.99999999997,Debit,Oklahoma City,Branch,Retired,3,3
790029.182,1816.0,44380.0,5.0,127045378.10639998,-183764.0,Debit,Washington,Branch,Doctor,1,1
976176.8205,3676.0,25820.0,5.0,113666874.59179997,-175028.0,Debit,Chicago,Branch,Retired,3,3
293737.8180000001,1506.0,58300.0,5.0,19223973.4454,-125524.0,Debit,Omaha,ATM,Student,0,0
44152.9985,3924.0,48150.0,5.0,88646875.72499998,-187767.99999999997,Debit,Las Vegas,Branch,Retired,3,3
132938.188,1568.0,37420.0,5.0,10543841.9576,-135716.0,Debit,Los Angeles,Online,Student,5,5
98341.32250000001,1754.0,19150.0,5.0,25951086.506,-158284.0,Credit,Austin,Branch,Student,5,5
782219.4624999999,1568.0,76280.0,5.0,4073055.1271999995,-166292.0,Debit,Denver,ATM,Student,0,0
881232.1225,1568.0,17120.0,5.0,1945383.7723999997,-193955.99999999997,Debit,Tucson,Branch,Student,5,5
578648.666,3056.0,34230.0,5.0,154563479.15399998,-231447.99999999997,Debit,Seattle,Branch,Doctor,1,1
33906.3395,3924.0,26400.0,5.0,15593602.5832,-181216.0,Debit,San Diego,Online,Doctor,3,3
